  x  y  f
      978.665      548.447      2459.63
      2002.54      1801.83      2456.41
      1946.02      2087.05      2455.67
      468.431      734.122      2454.62
      1271.89      982.315      2451.78
      1823.77      1445.58      2450.86
      1156.47      1581.64      2447.95
      970.781      238.638      2446.45
      1968.40      1896.35      2443.82
      1538.33      1746.75      2443.17
      983.906      1429.53      2441.92
      1735.60      1113.30      2439.92
      2187.96      451.461      2439.24
      2311.30      2125.37      2437.02
      1295.41      1077.95      2436.87
      1775.91      2152.56      2434.48
      1535.34      1191.47      2433.49
      1948.46      972.006      2430.30
      2143.50      1156.80      2429.55
      660.551      415.438      2427.88
      1350.43      1197.04      2425.03
      961.108      1159.26      2422.90
      986.868      1137.12      2422.37
      1223.40      1188.83      2421.75
      1524.24      1098.24      2418.57
      907.246      1243.67      2409.64
      1531.16      843.616      2409.16
      812.772      579.017      2407.59
      1674.46      732.139      2405.61
      1288.71      1890.58      2403.11
      808.611      829.910      2398.38
      937.235      1113.39      2397.07
      1601.62      438.551      2396.71
      1309.13      1818.59      2396.22
      717.718      684.638      2395.95
      1212.54      1835.10      2395.85
      2236.23      425.108      2394.65
      1253.71      715.670      2392.51
      1025.46      2166.83      2392.17
      1438.10      915.814      2391.86
      2343.97      2086.23      2390.44
      527.608      1634.44      2379.29
      860.398      1864.59      2378.81
      783.250      1297.03      2374.51
      1824.93      2164.56      2371.79
      1230.91      902.515      2370.36
      544.227      1758.77      2367.96
      1824.20      933.428      2361.84
      1566.29      360.442      2361.19
      1416.50      863.171      2359.72
      1914.53      999.851      2359.61
      2092.61      876.291      2357.78
      2014.86      848.943      2354.92
      1511.58      1721.46      2351.88
      2017.37      1396.99      2343.96
      1173.19      2002.09      2342.88
      1287.69      1088.40      2341.29
      1398.91      818.285      2336.65
      2291.35      1970.11      2336.07
      809.003      599.428      2334.74
      346.463      845.601      2332.78
      2000.95      445.175      2329.24
      1206.09      960.781      2323.58
      2175.23      604.116      2323.16
      777.809      1091.04      2321.91
      1425.35      1353.04      2320.63
      1725.07      1748.85      2319.25
      1239.32      1545.47      2318.69
      1284.89      1678.44      2315.73
      1106.53      1456.94      2313.91
      647.460      860.473      2311.69
      1565.81      904.479      2306.85
      1102.35      579.451      2305.85
      707.316      726.394      2305.29
      2113.92      1677.94      2305.28
      738.498      1875.44      2297.24
      776.496      490.036      2295.02
      1879.09      2021.44      2290.26
      1119.26      1615.37      2289.18
      1362.99      1113.55      2287.84
      1825.88      1476.45      2286.64
      2402.11      2028.50      2284.01
      1552.15      1267.92      2282.85
      1751.13      766.017      2282.74
      2265.23      696.684      2282.06
      466.904      886.878      2278.51
      705.617      764.940      2277.77
      1060.40      1948.16      2276.50
      1960.51      1149.67      2275.08
      1157.31      1476.83      2273.83
      929.407      542.046      2272.59
      1838.53      1115.44      2271.38
      876.345      440.254      2269.08
      455.551      1401.40      2266.19
      915.296      589.052      2261.85
      2268.15      1973.71      2260.14
      995.889      1276.23      2259.17
      2129.84      2212.21      2255.66
      1614.43      1992.33      2254.31
      1678.50      422.340      2252.44
      2258.55      875.946      2252.20
      1986.42      1032.15      2250.33
      661.085      1706.44      2249.13
      891.371      848.713      2247.39
      2037.68      1205.35      2246.41
      1265.18      694.081      2245.48
      1107.94      825.361      2241.64
      2169.78      203.509      2238.84
      1233.39      1988.51      2236.75
      637.777      1878.44      2236.44
      2121.23      1670.44      2235.67
      763.871      904.229      2233.81
      1469.05      1078.35      2231.40
      447.946      1188.86      2231.01
      1743.80      559.478      2229.91
      1137.24      1665.42      2229.16
      1049.69      1557.83      2229.12
      2102.84      990.739      2228.06
      2135.23      798.062      2226.01
      887.198      1587.60      2225.63
      2053.57      802.360      2224.71
      1897.00      1559.88      2221.40
      1559.39      1158.60      2219.65
      531.554      1915.02      2217.52
      1641.42      681.799      2216.97
      1164.78      879.162      2215.69
      501.945      1789.47      2214.79
      1384.89      1551.81      2213.66
      2212.20      984.556      2211.67
      621.847      1369.87      2207.98
      1413.93      1378.17      2207.95
      541.056      2111.15      2204.30
      451.559      438.118      2191.83
      1052.26      1225.33      2190.14
      1483.84      1179.26      2189.97
      1742.23      714.364      2188.60
      1786.22      665.560      2185.76
      1203.31      1538.16      2184.53
      1389.58      637.050      2180.20
      1297.64      2042.80      2179.53
      1845.87      1758.90      2178.70
      1295.18      472.147      2177.31
      1192.49      2074.19      2177.19
      647.492      944.382      2170.76
      1640.02      2328.45      2166.31
      1014.33      586.256      2163.03
      1449.05      1834.35      2158.35
      413.649      1120.76      2153.79
      611.407      612.401      2153.18
      791.101      761.561      2151.85
      669.819      713.433      2150.76
      2084.53      619.309      2147.64
      1866.51      1742.69      2139.14
      534.244      1825.48      2138.53
      1764.23      494.428      2137.76
      1326.92      931.424      2136.69
      1218.33      619.897      2125.37
      532.227      567.698      2118.93
      687.012      2047.59      2118.59
      1563.53      1336.25      2115.83
      1373.08      1048.67      2110.34
      707.507      2005.01      2109.41
      2153.95      1434.53      2109.15
      1675.43      1424.76      2105.94
      464.546      751.455      2102.80
      582.472      429.420      2098.08
      1203.04      477.569      2095.26
      1968.79      1332.31      2092.49
      1545.66      670.741      2091.91
      693.134      920.235      2088.76
      1424.19      1584.03      2087.39
      1348.88      1190.86      2085.49
      1218.85      1519.06      2084.65
      1533.34      1072.34      2084.07
      606.585      362.602      2082.19
      732.709      732.352      2081.11
      1447.18      1312.04      2077.26
      1478.72      1292.80      2075.29
      1815.84      709.735      2074.64
      567.168      549.332      2074.35
      2167.06      1441.18      2064.13
      1559.12      461.270      2061.58
      1807.32      789.645      2049.78
      1338.66      1793.06      2049.30
      1798.62      1184.20      2048.75
      2187.77      884.997      2048.04
      1120.41      681.341      2047.03
      995.893      435.396      2043.03
      1215.19      778.466      2042.73
      1321.40      1058.55      2042.63
      1500.05      1183.63      2040.12
      1772.51      1374.34      2037.77
      1138.82      1502.71      2035.14
      2183.24      1949.34      2034.27
      2150.46      739.810      2028.48
      1020.05      514.541      2026.15
      1500.69      1902.15      2023.42
      893.473      431.737      2022.87
      1221.75      1393.54      2019.19
      1230.68      1788.91      2018.21
      581.414      514.198      2014.43
      877.507      519.073      2013.32
      1263.84      657.840      2007.74
      1468.51      1099.25      2005.95
      1123.40      1984.61      2003.84
      1403.68      1601.44      2002.40
      449.937      967.826      1999.28
      1433.15      1422.98      1994.18
      1251.91      974.823      1992.89
      1060.64      628.045      1984.14
      1189.64      338.144      1976.46
      2165.76      670.169      1973.77
      370.753      2001.34      1970.01
      973.838      470.398      1969.56
      1701.44      477.860      1969.37
      2138.88      987.271      1964.90
      1728.21      454.511      1958.61
