            x            y            a            d            m            sx            sy             sm            c
  1168.216064  1014.027771   266.453557   -28.783368    16.210965     0.039308     0.035864     0.024006     0.996282
  1414.592651    12.432489   266.532419   -28.852561    16.211201     0.040166     0.037248     0.024362     0.980721
   434.811981  1436.266602   266.455599   -28.703182    16.212572     0.039458     0.036665     0.024160     0.992610
  1384.128662  1452.697510   266.400902   -28.779281    16.213209     0.039330     0.036795     0.024165     0.979562
   469.093994  1586.532593   266.439797   -28.698570    16.213452     0.039337     0.037189     0.024247     0.980085
  1582.864990   433.860321   266.483991   -28.845492    16.213922     0.039220     0.036174     0.024064     0.974411
   621.551453  1403.533691   266.448169   -28.719922    16.214045     0.040341     0.037406     0.024436     0.980011
  1496.148071   300.051514   266.501231   -28.845040    16.214233     0.039213     0.035961     0.024046     0.915053
  1319.576172   328.473297   266.508491   -28.829333    16.214541     0.040336     0.037424     0.024463     0.977767
  1441.695190   324.227905   266.502044   -28.839439    16.215864     0.040867     0.037120     0.024973     0.985859
   831.244629  1101.671753   266.464327   -28.751755    16.215944     0.039826     0.037057     0.024311     0.990315
   500.602570  1504.074707   266.445651   -28.705178    16.215976     0.040049     0.036211     0.024222     0.945358
  1486.043579   234.180435   266.507893   -28.847458    16.216348     0.039157     0.036371     0.024124     0.971981
   825.133972   200.230896   266.548034   -28.795555    16.216604     0.039405     0.036625     0.024201     0.976409
   418.398804  1261.904541   266.472629   -28.710425    16.216801     0.040084     0.036284     0.024263     0.986065
   916.219482  1502.326172   266.422537   -28.738935    16.219105     0.039862     0.037144     0.024379     0.986645
   547.632935  1351.359253   266.457129   -28.716498    16.219157     0.040343     0.037339     0.024478     0.952607
   987.299622    68.064346   266.551189   -28.815192    16.219284     0.039907     0.036250     0.024253     0.982935
   560.791016  1551.532104   266.437897   -28.707720    16.219894     0.039994     0.035818     0.027980     0.875764
   757.831909  1152.770386   266.463714   -28.743294    16.220371     0.039882     0.037059     0.024642     0.984706
  1394.259033   589.663696   266.480142   -28.822549    16.220619     0.044723     0.045509     0.029789     0.868915
  1310.126343  1401.980225   266.409738   -28.775782    16.221622     0.039408     0.036153     0.024191     0.988220
   976.641602   195.245911   266.540017   -28.808082    16.221640     0.040318     0.036998     0.024444     0.981756
   669.970703  1523.834106   266.434342   -28.717928    16.223107     0.039368     0.036535     0.024253     0.982745
  1346.723633   700.586670   266.472544   -28.813244    16.223109     0.040171     0.037487     0.024532     0.983222
   845.512268   228.342560   266.544293   -28.795827    16.223827     0.040631     0.037432     0.024621     0.984120
   677.116089  1573.619629   266.429342   -28.716058    16.224296     0.039761     0.037423     0.024458     0.960132
   846.416748  1365.024170   266.439136   -28.740034    16.224802     0.040385     0.036431     0.024430     0.981380
  1264.548828   718.143311   266.475524   -28.805722    16.225091     0.040509     0.036732     0.024487     0.963252
  1113.948486   405.339630   266.512893   -28.808890    16.225671     0.039654     0.037323     0.024454     0.984829
  1352.806519    73.331375   266.530242   -28.844561    16.227092     0.040070     0.037420     0.024539     0.982818
   584.578064   629.763367   266.521764   -28.754958    16.227168     0.040641     0.037170     0.024580     0.982193
   925.740723  1447.119141   266.427105   -28.742422    16.227220     0.040097     0.036631     0.024422     0.986324
  1260.632690  1177.942139   266.433223   -28.782794    16.227664     0.040405     0.036552     0.024460     0.980523
   600.039429    30.429157   266.576335   -28.785644    16.227888     0.039773     0.037627     0.024558     0.985471
   989.712097   330.595062   266.526763   -28.802493    16.227988     0.040462     0.037720     0.024643     0.977708
   754.028259   632.082764   266.512067   -28.768578    16.228318     0.039492     0.036441     0.024328     0.993445
  1195.577393    18.649433   266.544105   -28.834502    16.228484     0.040792     0.037656     0.024692     0.976903
   482.627960   201.675217   266.567058   -28.767719    16.230060     0.036438     0.035093     0.031042     0.964593
  1153.606689  1260.445679   266.431593   -28.770065    16.230479     0.040871     0.037940     0.024799     0.983004
   972.435852  1319.687378   266.436267   -28.752474    16.230793     0.040868     0.037608     0.024744     0.988885
  1369.169434   471.445221   266.492485   -28.826326    16.232263     0.040249     0.037886     0.024729     0.979428
  1192.977539  1216.040894   266.433492   -28.775439    16.232339     0.055802     0.040303     0.033511    -1.000000
   374.613434  1335.878052   266.468244   -28.703240    16.233053     0.040728     0.036945     0.024618     0.963982
  1512.293579  1378.664429   266.400560   -28.793306    16.233278     0.040797     0.037872     0.025094     0.982493
   953.649048  1130.774292   266.454782   -28.760242    16.233675     0.040726     0.037320     0.024685     0.973662
   892.816406  1248.356812   266.447320   -28.749531    16.234088     0.040314     0.037738     0.024710     0.990870
   532.775391   165.376663   266.567612   -28.773566    16.234242     0.040397     0.037767     0.024750     0.982484
   573.412842  1574.611328   266.435058   -28.707608    16.234657     0.041074     0.038015     0.024872     0.986583
   547.293030   494.222534   266.536384   -28.758594    16.234682     0.040602     0.037320     0.024696     0.977960
   368.662781  1118.666992   266.488649   -28.713436    16.235320     0.040844     0.037797     0.024794     0.983299
   453.300171  1399.632080   266.457949   -28.706481    16.236509     0.040807     0.037930     0.024839     0.925689
   902.137024  1085.849243   266.461820   -28.758277    16.236761     0.048077     0.038267     0.030842     0.934691
  1588.358643   154.723679   266.509516   -28.859655    16.237331     0.040938     0.037670     0.024828     0.979599
  1509.303101    34.372086   266.525084   -28.859160    16.237464     0.040857     0.037981     0.024880     0.979062
   855.314331  1326.343628   266.442212   -28.742657    16.237901     0.040892     0.037917     0.024878     0.984185
   767.723145  1312.338257   266.448412   -28.736249    16.237971     0.041619     0.037274     0.029755     0.968120
   922.039856  1000.494263   266.468596   -28.764087    16.237983     0.040158     0.038040     0.024816     0.984646
  1280.740112   261.793945   266.516836   -28.829462    16.239521     0.040639     0.037380     0.024751     0.987225
  1177.427246  1325.666382   266.424229   -28.768787    16.239528     0.040811     0.039051     0.029736     0.805125
   670.141235  1255.115234   266.459164   -28.731157    16.240154     0.040180     0.036981     0.024653     0.981488
   844.877136   929.787720   266.479454   -28.761310    16.240853     0.040238     0.037364     0.024712     0.981788
   628.340332  1438.728394   266.444537   -28.718741    16.240900     0.041015     0.037761     0.024895     0.977808
  1315.241211  1589.565186   266.392113   -28.766965    16.240969     0.040939     0.038564     0.025200     0.974090
  1320.543091   993.260193   266.446943   -28.796732    16.241193     0.041273     0.037796     0.024995     0.975077
   608.804382  1525.374023   266.437625   -28.712897    16.241528     0.040642     0.038058     0.024898     0.970111
  1533.631470  1588.281616   266.379986   -28.784717    16.242325     0.041158     0.037866     0.024948     0.987304
   817.050171   933.749329   266.480646   -28.758860    16.243533     0.040231     0.037597     0.024781     0.990861
  1004.065796  1283.986938   266.437795   -28.756792    16.246358     0.040175     0.036954     0.024724     0.989367
   796.979736     2.952703   266.567862   -28.802960    16.246385     0.040387     0.037615     0.025923     0.932957
   722.499084   798.676758   266.498427   -28.757837    16.246663     0.041522     0.038208     0.025142     0.990044
   501.818939   573.608398   266.531586   -28.751009    16.246882     0.040803     0.038280     0.025005     0.983339
  1431.578125    53.390179   266.527676   -28.851926    16.246962     0.041523     0.038421     0.025160     0.969908
   927.585510  1406.898193   266.430719   -28.744550    16.247076     0.041256     0.037336     0.024941     0.984728
   729.710754  1244.065308   266.456850   -28.736527    16.247209     0.040908     0.037186     0.024866     0.991539
  1148.284058   928.589111   266.462574   -28.785954    16.247639     0.041158     0.038385     0.025108     0.976733
  1582.811035  1065.808716   266.425534   -28.814412    16.247830     0.040686     0.037558     0.024890     0.991061
   583.324219  1431.565063   266.447719   -28.715446    16.247906     0.041366     0.038524     0.025153     0.966435
   775.598083  1048.739136   266.472336   -28.749849    16.248342     0.041437     0.038006     0.025074     0.981897
  1494.702026   550.476990   266.478140   -28.832615    16.249839     0.041355     0.038605     0.025206     0.993032
  1044.546753  1497.793945   266.415766   -28.749554    16.250065     0.041515     0.037838     0.025093     0.948714
  1385.097778   867.971436   266.454912   -28.808123    16.250186     0.040385     0.037109     0.024824     0.990354
   845.167542   222.374939   266.544864   -28.796092    16.250478     0.040881     0.038351     0.025097     0.980188
  1270.619019  1415.284912   266.410723   -28.771927    16.251433     0.041527     0.038197     0.025167     0.989053
  1448.793091   502.337708   266.485166   -28.831261    16.252359     0.041066     0.038328     0.025128     0.985233
   563.432312  1263.452271   266.464368   -28.722101    16.252413     0.041775     0.038736     0.025344     0.976207
  1412.761963  1455.763184   266.399013   -28.781449    16.252688     0.044059     0.040233     0.030558     0.953808
   891.182861    34.664490   266.559658   -28.809040    16.253153     0.041004     0.038332     0.025124     0.987632
   470.992523   920.563293   266.501233   -28.731464    16.253425     0.040693     0.038528     0.025122     0.985081
  1509.558716  1068.631714   266.429380   -28.808338    16.255037     0.042111     0.038799     0.025835     0.986007
   444.156494  1216.595093   266.475374   -28.714740    16.255044     0.041029     0.038583     0.025196     0.980075
